timestamp,min,max,avg,mode,number_of_packets
1709919480.0,-37.0,-33.0,-35.969335604770016,-36.0,587.0
1709919540.0,-40.0,-33.0,-35.921635434412266,-36.0,587.0
1709919600.0,-38.0,-33.0,-35.933673469387756,-36.0,588.0
1709919660.0,-37.0,-33.0,-35.96763202725724,-36.0,587.0
1709919720.0,-39.0,-33.0,-35.969335604770016,-36.0,587.0
1709919780.0,-37.0,-33.0,-35.95221843003413,-36.0,586.0
1709919840.0,-40.0,-33.0,-35.948892674616694,-36.0,587.0
1709919900.0,-37.0,-33.0,-35.95400340715503,-36.0,587.0
1709919960.0,-41.0,-33.0,-35.9778534923339,-36.0,587.0
1709920020.0,-40.0,-33.0,-35.93185689948893,-36.0,587.0
1709920080.0,-41.0,-33.0,-35.9778534923339,-36.0,587.0
1709920140.0,-38.0,-33.0,-35.9045996592845,-36.0,587.0
1709920200.0,-38.0,-33.0,-35.947189097103916,-36.0,587.0
1709920260.0,-38.0,-33.0,-35.974489795918366,-36.0,588.0
1709920320.0,-37.0,-33.0,-36.004975124378106,-36.0,603.0
1709920380.0,-41.0,-33.0,-35.96954314720812,-36.0,591.0
1709920440.0,-37.0,-33.0,-35.96592844974446,-36.0,587.0
1709920500.0,-40.0,-33.0,-35.98466780238501,-36.0,587.0
1709920560.0,-37.0,-33.0,-35.982964224872234,-36.0,587.0
1709920620.0,-37.0,-33.0,-35.92844974446337,-36.0,587.0
1709920680.0,-41.0,-33.0,-35.97614991482112,-36.0,587.0
1709920800.0,-40.0,-33.0,-35.965,-36.0,600.0
1709920860.0,-40.0,-33.0,-35.94824707846411,-36.0,599.0
1709920920.0,-40.0,-33.0,-35.95741056218058,-36.0,587.0
1709920980.0,-38.0,-33.0,-35.93015332197615,-36.0,587.0
1709921040.0,-38.0,-33.0,-35.981260647359456,-36.0,587.0
1709921100.0,-41.0,-33.0,-35.95221843003413,-36.0,586.0
1709921160.0,-38.0,-33.0,-35.961920529801326,-36.0,604.0
1709921220.0,-37.0,-33.0,-35.982964224872234,-36.0,587.0
1709921280.0,-41.0,-33.0,-35.969335604770016,-36.0,587.0
1709921340.0,-40.0,-33.0,-35.94378194207837,-36.0,587.0
1709921400.0,-37.0,-33.0,-35.97274275979557,-36.0,587.0
1709921460.0,-37.0,-33.0,-35.96252129471891,-36.0,587.0
1709921520.0,-40.0,-33.0,-35.96252129471891,-36.0,587.0
1709921580.0,-37.0,-33.0,-35.965986394557824,-36.0,588.0
1709921640.0,-40.0,-33.0,-35.96763202725724,-36.0,587.0
1709921700.0,-38.0,-33.0,-35.95059625212947,-36.0,587.0
1709921760.0,-37.0,-33.0,-35.947189097103916,-36.0,587.0
1709921820.0,-37.0,-33.0,-35.94037478705281,-36.0,587.0
1709921880.0,-41.0,-33.0,-35.969335604770016,-36.0,587.0
1709921940.0,-37.0,-33.0,-35.969335604770016,-36.0,587.0
1709922000.0,-41.0,-33.0,-35.99829642248722,-36.0,587.0
1709922060.0,-41.0,-33.0,-36.018739352640544,-36.0,587.0
1709922120.0,-41.0,-33.0,-35.92844974446337,-36.0,587.0
1709922180.0,-38.0,-33.0,-36.00851788756388,-36.0,587.0
1709922240.0,-41.0,-33.0,-35.97614991482112,-36.0,587.0
1709922300.0,-40.0,-33.0,-35.959114139693355,-36.0,587.0
1709922360.0,-38.0,-33.0,-35.92504258943782,-36.0,587.0
1709922420.0,-41.0,-33.0,-35.92333333333333,-36.0,600.0
1709922480.0,-40.0,-33.0,-35.96592844974446,-36.0,587.0
1709922540.0,-37.0,-33.0,-35.901192504258944,-36.0,587.0
1709922600.0,-37.0,-33.0,-35.95741056218058,-36.0,587.0
1709922660.0,-41.0,-33.0,-35.96422487223169,-36.0,587.0
1709922720.0,-37.0,-33.0,-35.983193277310924,-36.0,595.0
1709922780.0,-40.0,-33.0,-35.975,-36.0,600.0
1709922840.0,-37.0,-33.0,-35.94166666666667,-36.0,600.0
1709922900.0,-39.0,-33.0,-35.95229982964225,-36.0,587.0
1709922960.0,-39.0,-33.0,-35.98639455782313,-36.0,588.0
1709923020.0,-40.0,-33.0,-35.928333333333335,-36.0,600.0
1709923080.0,-40.0,-33.0,-35.98466780238501,-36.0,587.0
1709923140.0,-40.0,-33.0,-35.96592844974446,-36.0,587.0
1709923200.0,-40.0,-33.0,-35.88074957410562,-36.0,587.0
1709923260.0,-37.0,-33.0,-35.96360485268631,-36.0,577.0
1709923320.0,-41.0,-33.0,-35.95741056218058,-36.0,587.0
1709923380.0,-40.0,-33.0,-35.96252129471891,-36.0,587.0
1709923440.0,-37.0,-33.0,-35.95986622073578,-36.0,598.0
1709923500.0,-37.0,-33.0,-36.00511073253833,-36.0,587.0
1709923560.0,-36.0,-33.0,-35.958333333333336,-36.0,600.0
1709923620.0,-38.0,-33.0,-35.95784148397976,-36.0,593.0
1709923680.0,-38.0,-33.0,-35.96592844974446,-36.0,587.0
1709923740.0,-40.0,-33.0,-35.96422487223169,-36.0,587.0
1709923800.0,-41.0,-33.0,-35.92150170648464,-36.0,586.0
1709923860.0,-38.0,-33.0,-35.95059625212947,-36.0,587.0
1709923920.0,-37.0,-33.0,-35.97444633730835,-36.0,587.0
1709923980.0,-37.0,-33.0,-35.930034129692835,-36.0,586.0
1709924040.0,-40.0,-33.0,-35.960750853242324,-36.0,586.0
1709924100.0,-36.0,-33.0,-35.901192504258944,-36.0,587.0
1709924160.0,-37.0,-33.0,-35.96422487223169,-36.0,587.0
1709924220.0,-41.0,-33.0,-35.99,-36.0,600.0
1709924280.0,-37.0,-33.0,-35.95229982964225,-36.0,587.0
1709924340.0,-37.0,-33.0,-35.97614991482112,-36.0,587.0
1709924400.0,-37.0,-33.0,-35.93185689948893,-36.0,587.0
1709924460.0,-37.0,-33.0,-35.95400340715503,-36.0,587.0
1709924520.0,-37.0,-33.0,-35.98807495741056,-36.0,587.0
1709924580.0,-38.0,-33.0,-35.936967632027255,-36.0,587.0
1709924640.0,-37.0,-33.0,-35.98466780238501,-36.0,587.0
1709924700.0,-36.0,-33.0,-35.96252129471891,-36.0,587.0
1709924760.0,-38.0,-33.0,-35.95741056218058,-36.0,587.0
1709924820.0,-40.0,-33.0,-35.95392491467577,-36.0,586.0
1709924880.0,-36.0,-33.0,-35.947189097103916,-36.0,587.0
1709924940.0,-40.0,-33.0,-35.95330112721417,-36.0,621.0
1709925000.0,-39.0,-33.0,-35.925,-36.0,600.0
1709925060.0,-38.0,-33.0,-35.95492487479132,-36.0,599.0
1709925120.0,-37.0,-33.0,-35.97274275979557,-36.0,587.0
1709925180.0,-36.0,-33.0,-35.96245733788396,-36.0,586.0
1709925240.0,-37.0,-33.0,-35.993185689948895,-36.0,587.0
1709925300.0,-40.0,-33.0,-35.98817567567568,-36.0,592.0
1709925360.0,-36.0,-33.0,-35.951827242524914,-36.0,602.0
1709925420.0,-37.0,-32.0,-35.968333333333334,-36.0,600.0
1709925480.0,-36.0,-33.0,-35.97666666666667,-36.0,600.0
1709925540.0,-37.0,-33.0,-35.948892674616694,-36.0,587.0
1709925600.0,-40.0,-33.0,-35.955,-36.0,600.0
1709925660.0,-40.0,-33.0,-35.97004991680532,-36.0,601.0
1709925720.0,-38.0,-33.0,-35.97833333333333,-36.0,600.0
1709925780.0,-40.0,-33.0,-35.99148211243612,-36.0,587.0
1709925840.0,-38.0,-33.0,-35.982964224872234,-36.0,587.0
1709925900.0,-40.0,-33.0,-35.969335604770016,-36.0,587.0
1709925960.0,-41.0,-33.0,-35.923339011925044,-36.0,587.0
1709926020.0,-40.0,-33.0,-35.96121416526138,-36.0,593.0
1709926080.0,-40.0,-33.0,-35.973333333333336,-36.0,600.0
1709926140.0,-39.0,-33.0,-35.961602671118534,-36.0,599.0
1709926200.0,-40.0,-33.0,-35.945485519591145,-36.0,587.0
1709926260.0,-39.0,-33.0,-35.95400340715503,-36.0,587.0
1709926320.0,-40.0,-33.0,-35.935264054514484,-36.0,587.0
1709926380.0,-41.0,-33.0,-35.95400340715503,-36.0,587.0
1709926440.0,-40.0,-33.0,-35.89437819420784,-36.0,587.0
1709926500.0,-36.0,-33.0,-35.96592844974446,-36.0,587.0
1709926560.0,-37.0,-33.0,-35.96928327645051,-36.0,586.0
1709926620.0,-40.0,-33.0,-35.97171381031614,-36.0,601.0
1709926680.0,-36.0,-33.0,-35.97,-36.0,600.0
1709926740.0,-36.0,-33.0,-35.96081771720613,-36.0,587.0
1709926800.0,-37.0,-36.0,-36.00170357751278,-36.0,587.0
1709926860.0,-37.0,-33.0,-35.9778534923339,-36.0,587.0
1709926920.0,-36.0,-33.0,-35.9134775374376,-36.0,601.0
1709926980.0,-36.0,-33.0,-35.97969543147208,-36.0,591.0
1709927040.0,-36.0,-33.0,-35.947189097103916,-36.0,587.0
1709927100.0,-37.0,-33.0,-35.98637137989778,-36.0,587.0
1709927160.0,-36.0,-33.0,-35.96245733788396,-36.0,586.0
1709927220.0,-38.0,-33.0,-35.96252129471891,-36.0,587.0
1709927280.0,-36.0,-33.0,-35.984641638225256,-36.0,586.0
1709927340.0,-37.0,-33.0,-35.97955706984668,-36.0,587.0
1709927400.0,-36.0,-33.0,-35.955631399317404,-36.0,586.0
1709927460.0,-36.0,-33.0,-35.97614991482112,-36.0,587.0
1709927520.0,-37.0,-33.0,-35.91311754684838,-36.0,587.0
1709927580.0,-37.0,-33.0,-35.968333333333334,-36.0,600.0
1709927640.0,-37.0,-33.0,-35.96081771720613,-36.0,587.0
1709927700.0,-37.0,-33.0,-35.94037478705281,-36.0,587.0
1709927760.0,-41.0,-33.0,-35.984693877551024,-36.0,588.0
1709927820.0,-38.0,-33.0,-35.9778534923339,-36.0,587.0
1709927880.0,-37.0,-33.0,-35.935264054514484,-36.0,587.0
1709927940.0,-36.0,-33.0,-35.95059625212947,-36.0,587.0
1709928000.0,-36.0,-33.0,-35.947189097103916,-36.0,587.0
1709928060.0,-40.0,-33.0,-35.955,-36.0,600.0
1709928120.0,-37.0,-33.0,-35.959114139693355,-36.0,587.0
1709928180.0,-36.0,-33.0,-35.97180762852405,-36.0,603.0
1709928240.0,-36.0,-33.0,-35.9557069846678,-36.0,587.0
1709928300.0,-36.0,-33.0,-35.96763202725724,-36.0,587.0
1709928360.0,-38.0,-33.0,-35.97274275979557,-36.0,587.0
1709928420.0,-36.0,-33.0,-35.981260647359456,-36.0,587.0
1709928480.0,-36.0,-33.0,-35.95051194539249,-36.0,586.0
1709928540.0,-36.0,-33.0,-35.97614991482112,-36.0,587.0
1709928600.0,-37.0,-35.0,-35.993185689948895,-36.0,587.0
1709928660.0,-37.0,-33.0,-35.97444633730835,-36.0,587.0
1709928720.0,-36.0,-33.0,-35.973333333333336,-36.0,600.0
1709928780.0,-36.0,-33.0,-35.969335604770016,-36.0,587.0
1709928840.0,-36.0,-33.0,-35.96843853820598,-36.0,602.0
1709928900.0,-37.0,-33.0,-35.9778534923339,-36.0,587.0
1709928960.0,-39.0,-33.0,-35.829642248722315,-36.0,587.0
1709929020.0,-36.0,-33.0,-35.97274275979557,-36.0,587.0
1709929080.0,-40.0,-32.0,-35.805792163543444,-36.0,587.0
1709929140.0,-40.0,-33.0,-35.982964224872234,-36.0,587.0
1709929200.0,-36.0,-33.0,-35.97444633730835,-36.0,587.0
1709929260.0,-39.0,-33.0,-35.83986371379898,-36.0,587.0
1709929320.0,-36.0,-33.0,-35.969335604770016,-36.0,587.0
1709929380.0,-36.0,-33.0,-35.92,-36.0,600.0
1709929440.0,-39.0,-32.0,-35.92785234899329,-36.0,596.0
1709929500.0,-36.0,-33.0,-35.96422487223169,-36.0,587.0
1709929560.0,-36.0,-33.0,-35.96592844974446,-36.0,587.0
1709929620.0,-36.0,-33.0,-35.982964224872234,-36.0,587.0
1709929680.0,-36.0,-33.0,-35.971039182282794,-36.0,587.0
1709929740.0,-36.0,-32.0,-35.90971039182283,-36.0,587.0
1709929800.0,-37.0,-33.0,-35.98169717138103,-36.0,601.0
1709929920.0,-36.0,-33.0,-35.784641068447414,-36.0,599.0
1709929980.0,-37.0,-33.0,-35.981260647359456,-36.0,587.0
1709930040.0,-36.0,-33.0,-35.95229982964225,-36.0,587.0
1709930100.0,-36.0,-33.0,-35.91311754684838,-36.0,587.0
1709930160.0,-38.0,-33.0,-35.95400340715503,-36.0,587.0
1709930220.0,-36.0,-33.0,-35.85519591141397,-36.0,587.0
1709930280.0,-37.0,-33.0,-35.93867120954003,-36.0,587.0
1709930340.0,-37.0,-33.0,-35.97274275979557,-36.0,587.0
1709930400.0,-37.0,-33.0,-35.807495741056215,-36.0,587.0
1709930460.0,-40.0,-32.0,-35.9557069846678,-36.0,587.0
1709930520.0,-37.0,-33.0,-35.97955706984668,-36.0,587.0
1709930580.0,-36.0,-33.0,-35.79216354344123,-36.0,587.0
1709930640.0,-37.0,-33.0,-35.961666666666666,-36.0,600.0
1709930700.0,-36.0,-33.0,-35.72913117546848,-36.0,587.0
1709930760.0,-38.0,-33.0,-35.9641638225256,-36.0,586.0
1709930820.0,-36.0,-33.0,-35.9557069846678,-36.0,587.0
1709930880.0,-36.0,-33.0,-35.770017035775126,-36.0,587.0
1709930940.0,-36.0,-33.0,-35.96422487223169,-36.0,587.0
1709931000.0,-36.0,-33.0,-35.91296928327645,-36.0,586.0
1709931060.0,-37.0,-33.0,-35.87052810902896,-36.0,587.0
1709931120.0,-36.0,-33.0,-35.97614991482112,-36.0,587.0
1709931180.0,-37.0,-33.0,-35.933560477001706,-36.0,587.0
1709931240.0,-36.0,-33.0,-35.96422487223169,-36.0,587.0
1709931300.0,-37.0,-33.0,-35.960199004975124,-36.0,603.0
1709931360.0,-36.0,-32.0,-35.945485519591145,-36.0,587.0
1709931420.0,-38.0,-33.0,-35.978003384094755,-36.0,591.0
1709931480.0,-40.0,-33.0,-35.9557069846678,-36.0,587.0
1709931540.0,-37.0,-33.0,-35.971039182282794,-36.0,587.0
1709931600.0,-36.0,-33.0,-35.945,-36.0,600.0
1709931660.0,-36.0,-33.0,-35.93015332197615,-36.0,587.0
1709931720.0,-40.0,-33.0,-35.96252129471891,-36.0,587.0
1709931780.0,-38.0,-33.0,-35.936967632027255,-36.0,587.0
1709931840.0,-36.0,-33.0,-35.93867120954003,-36.0,587.0
1709931900.0,-37.0,-33.0,-35.96928327645051,-36.0,586.0
1709931960.0,-39.0,-33.0,-35.933560477001706,-36.0,587.0
1709932020.0,-40.0,-33.0,-35.95114006514658,-36.0,614.0
1709932080.0,-37.0,-33.0,-35.96258503401361,-36.0,588.0
1709932140.0,-36.0,-33.0,-35.86882453151618,-36.0,587.0
1709932200.0,-36.0,-33.0,-35.959114139693355,-36.0,587.0
1709932260.0,-38.0,-33.0,-35.841567291311755,-36.0,587.0
1709932320.0,-36.0,-33.0,-35.96592844974446,-36.0,587.0
1709932380.0,-36.0,-33.0,-35.95741056218058,-36.0,587.0
1709932440.0,-37.0,-33.0,-35.82453151618399,-36.0,587.0
1709932500.0,-36.0,-33.0,-35.96081771720613,-36.0,587.0
1709932560.0,-40.0,-33.0,-35.95059625212947,-36.0,587.0
1709932620.0,-36.0,-33.0,-35.93378607809847,-36.0,589.0
1709932680.0,-36.0,-33.0,-35.95059625212947,-36.0,587.0
1709932740.0,-36.0,-33.0,-35.954081632653065,-36.0,588.0
1709932800.0,-37.0,-33.0,-35.961016949152544,-36.0,590.0
1709932860.0,-37.0,-33.0,-35.95400340715503,-36.0,587.0
1709932920.0,-36.0,-33.0,-35.947189097103916,-36.0,587.0
1709932980.0,-37.0,-33.0,-35.9778534923339,-36.0,587.0
1709933040.0,-38.0,-33.0,-35.958193979933114,-36.0,598.0
1709933100.0,-37.0,-33.0,-35.9778534923339,-36.0,587.0
1709933160.0,-36.0,-33.0,-35.97955706984668,-36.0,587.0
1709933220.0,-36.0,-33.0,-35.97274275979557,-36.0,587.0
1709933280.0,-36.0,-33.0,-35.97274275979557,-36.0,587.0
1709933340.0,-37.0,-33.0,-35.97444633730835,-36.0,587.0
1709933400.0,-36.0,-33.0,-35.93867120954003,-36.0,587.0
1709933460.0,-36.0,-33.0,-35.95741056218058,-36.0,587.0
1709933520.0,-36.0,-33.0,-35.95904436860068,-36.0,586.0
1709933580.0,-36.0,-32.0,-35.97274275979557,-36.0,587.0
1709933640.0,-37.0,-33.0,-35.97614991482112,-36.0,587.0
1709933700.0,-36.0,-33.0,-35.933560477001706,-36.0,587.0
1709933760.0,-36.0,-33.0,-35.982964224872234,-36.0,587.0
1709933820.0,-36.0,-33.0,-35.96333333333333,-36.0,600.0
1709933880.0,-36.0,-33.0,-35.969335604770016,-36.0,587.0
1709933940.0,-36.0,-33.0,-35.9695945945946,-36.0,592.0
1709934000.0,-36.0,-33.0,-35.899488926746166,-36.0,587.0
1709934060.0,-36.0,-33.0,-35.959114139693355,-36.0,587.0
1709934120.0,-36.0,-33.0,-35.959114139693355,-36.0,587.0
1709934180.0,-36.0,-33.0,-35.97444633730835,-36.0,587.0
1709934240.0,-36.0,-33.0,-35.97614991482112,-36.0,587.0
1709934300.0,-36.0,-33.0,-35.883720930232556,-36.0,602.0
1709934360.0,-38.0,-33.0,-35.99165275459099,-36.0,599.0
1709934420.0,-36.0,-33.0,-35.95059625212947,-36.0,587.0
1709934480.0,-36.0,-33.0,-35.91467576791809,-36.0,586.0
1709934540.0,-40.0,-33.0,-35.96252129471891,-36.0,587.0
1709934600.0,-36.0,-33.0,-35.817717206132876,-36.0,587.0
1709934660.0,-36.0,-33.0,-35.94833333333333,-36.0,600.0
1709934720.0,-36.0,-33.0,-35.95059625212947,-36.0,587.0
1709934780.0,-36.0,-33.0,-35.875638841567294,-36.0,587.0
1709934840.0,-36.0,-33.0,-35.959114139693355,-36.0,587.0
1709934900.0,-39.0,-33.0,-35.930034129692835,-36.0,586.0
1709934960.0,-36.0,-33.0,-35.9045996592845,-36.0,587.0
1709935020.0,-37.0,-33.0,-35.981260647359456,-36.0,587.0
1709935080.0,-36.0,-33.0,-35.95666666666666,-36.0,600.0
1709935140.0,-36.0,-33.0,-35.97955706984668,-36.0,587.0
1709935200.0,-36.0,-33.0,-35.96592844974446,-36.0,587.0
1709935260.0,-36.0,-33.0,-35.95229982964225,-36.0,587.0
1709935320.0,-36.0,-32.0,-35.96763202725724,-36.0,587.0
1709935380.0,-37.0,-33.0,-35.96494156928214,-36.0,599.0
1709935440.0,-37.0,-33.0,-35.98807495741056,-36.0,587.0
1709935500.0,-36.0,-32.0,-35.95608108108108,-36.0,592.0
1709935560.0,-36.0,-33.0,-35.971039182282794,-36.0,587.0
1709935620.0,-37.0,-33.0,-35.971039182282794,-36.0,587.0
1709935680.0,-37.0,-33.0,-35.97614991482112,-36.0,587.0
1709935740.0,-36.0,-33.0,-35.96252129471891,-36.0,587.0
1709935800.0,-36.0,-33.0,-35.98807495741056,-36.0,587.0
1709935860.0,-38.0,-33.0,-35.96592844974446,-36.0,587.0
1709935920.0,-36.0,-33.0,-35.96327212020034,-36.0,599.0
1709935980.0,-36.0,-35.0,-35.99829642248722,-36.0,587.0
1709936040.0,-36.0,-33.0,-35.94378194207837,-36.0,587.0
1709936100.0,-36.0,-33.0,-35.96763202725724,-36.0,587.0
1709936160.0,-36.0,-33.0,-35.96763202725724,-36.0,587.0
1709936220.0,-36.0,-33.0,-35.97274275979557,-36.0,587.0
1709936280.0,-36.0,-33.0,-35.948805460750854,-36.0,586.0
1709936340.0,-36.0,-33.0,-35.96763202725724,-36.0,587.0
1709936400.0,-36.0,-33.0,-35.98293515358362,-36.0,586.0
1709936460.0,-36.0,-33.0,-35.971039182282794,-36.0,587.0
1709936520.0,-38.0,-33.0,-35.948760330578516,-36.0,605.0
1709936580.0,-37.0,-33.0,-35.95059625212947,-36.0,587.0
1709936640.0,-37.0,-33.0,-35.9453642384106,-36.0,604.0
1709936700.0,-37.0,-33.0,-35.98977853492334,-36.0,587.0
1709936760.0,-36.0,-32.0,-35.94037478705281,-36.0,587.0
1709936820.0,-36.0,-33.0,-35.97098976109215,-36.0,586.0
1709936880.0,-36.0,-33.0,-35.93867120954003,-36.0,587.0
1709936940.0,-36.0,-32.0,-35.9045996592845,-36.0,587.0
1709937000.0,-36.0,-33.0,-35.97955706984668,-36.0,587.0
1709937060.0,-36.0,-33.0,-35.97274275979557,-36.0,587.0
1709937120.0,-36.0,-33.0,-35.885860306643956,-36.0,587.0
1709937180.0,-37.0,-33.0,-35.982964224872234,-36.0,587.0
1709937240.0,-36.0,-33.0,-35.9778534923339,-36.0,587.0
1709937300.0,-36.0,-32.0,-35.90800681431005,-36.0,587.0
1709937360.0,-36.0,-33.0,-35.971039182282794,-36.0,587.0
1709937420.0,-38.0,-33.0,-35.87707641196013,-36.0,602.0
1709937480.0,-36.0,-33.0,-35.97444633730835,-36.0,587.0
1709937540.0,-36.0,-33.0,-35.969335604770016,-36.0,587.0
1709937600.0,-36.0,-33.0,-35.90289608177172,-36.0,587.0
1709937660.0,-36.0,-33.0,-35.97444633730835,-36.0,587.0
1709937720.0,-37.0,-33.0,-35.91652470187393,-36.0,587.0
1709937780.0,-36.0,-33.0,-35.972696245733786,-36.0,586.0
1709937840.0,-36.0,-33.0,-35.98166666666667,-36.0,600.0
1709937900.0,-36.0,-33.0,-35.9635761589404,-36.0,604.0
1709937960.0,-37.0,-33.0,-35.971039182282794,-36.0,587.0
1709938020.0,-36.0,-33.0,-35.97274275979557,-36.0,587.0
1709938080.0,-36.0,-33.0,-35.95059625212947,-36.0,587.0
1709938140.0,-36.0,-33.0,-35.97274275979557,-36.0,587.0
1709938200.0,-36.0,-33.0,-35.947189097103916,-36.0,587.0
1709938260.0,-36.0,-33.0,-35.96592844974446,-36.0,587.0
1709938320.0,-36.0,-33.0,-35.95059625212947,-36.0,587.0
1709938380.0,-36.0,-33.0,-35.95400340715503,-36.0,587.0
1709938440.0,-36.0,-33.0,-35.935264054514484,-36.0,587.0
1709938500.0,-36.0,-33.0,-35.94195688225539,-36.0,603.0
1709938560.0,-40.0,-32.0,-35.96252129471891,-36.0,587.0
1709938620.0,-36.0,-33.0,-35.97444633730835,-36.0,587.0
1709938680.0,-36.0,-33.0,-35.918088737201366,-36.0,586.0
1709938740.0,-36.0,-33.0,-35.97833333333333,-36.0,600.0
1709938800.0,-36.0,-33.0,-35.97662771285476,-36.0,599.0
1709938860.0,-38.0,-33.0,-35.95059625212947,-36.0,587.0
1709938920.0,-36.0,-33.0,-35.97614991482112,-36.0,587.0
